Order,PID,MS SubClass,Lot Frontage,Lot Area,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Mas Vnr Area,BsmtFin SF 1,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,TotRms AbvGrd,Fireplaces,Garage Yr Blt,Garage Cars,Garage Area,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Misc Val,Mo Sold,Yr Sold,MS Zoning,Street,Alley,Lot Shape,Land Contour,Utilities,Lot Config,Land Slope,Neighborhood,Condition 1,Condition 2,Bldg Type,House Style,Roof Style,Roof Matl,Exterior 1st,Exterior 2nd,Mas Vnr Type,Exter Qual,Exter Cond,Foundation,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin Type 2,Heating,Heating QC,Central Air,Electrical,Kitchen Qual,Functional,Fireplace Qu,Garage Type,Garage Finish,Garage Qual,Garage Cond,Paved Drive,Pool QC,Fence,Misc Feature,Sale Type,Sale Condition,SalePrice
398.0,527405130.0,20.0,60.0,7038.0,4.0,6.0,1970.0,1970.0,0.0,726.0,0.0,138.0,864.0,864.0,0.0,0.0,864.0,1.0,0.0,1.0,0.0,3.0,1.0,5.0,0.0,2001.0,2.0,576.0,210.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,2009.0,RL,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,TA,TA,CBlock,TA,TA,No,ALQ,Unf,GasA,TA,Y,SBrkr,TA,Typ,Gd,Detchd,Unf,TA,TA,Y,Ex,GdPrv,Shed,WD ,Abnorml,76500
399.0,527405160.0,20.0,60.0,6960.0,4.0,6.0,1970.0,1970.0,0.0,375.0,239.0,250.0,864.0,864.0,0.0,0.0,864.0,0.0,0.0,1.0,0.0,3.0,1.0,5.0,0.0,1989.0,2.0,660.0,96.0,0.0,0.0,0.0,0.0,0.0,500.0,11.0,2009.0,RL,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,HdBoard,Plywood,BrkFace,TA,TA,CBlock,TA,TA,No,ALQ,BLQ,GasA,TA,Y,SBrkr,Gd,Typ,Gd,Detchd,Unf,TA,TA,Y,Ex,MnPrv,Shed,WD ,Normal,120500
400.0,527405180.0,20.0,70.0,8120.0,4.0,7.0,1970.0,1970.0,0.0,191.0,0.0,673.0,864.0,864.0,0.0,0.0,864.0,0.0,0.0,1.0,0.0,3.0,1.0,5.0,0.0,1994.0,2.0,463.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2009.0,RL,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,MetalSd,MetalSd,BrkFace,TA,Gd,CBlock,TA,TA,No,ALQ,Unf,GasA,Ex,Y,SBrkr,TA,Typ,Gd,Detchd,Unf,TA,TA,Y,Ex,MnPrv,Shed,WD ,Normal,124500
401.0,527425060.0,20.0,70.0,10500.0,4.0,6.0,1971.0,1971.0,0.0,524.0,180.0,160.0,864.0,864.0,0.0,0.0,864.0,0.0,0.0,1.0,0.0,2.0,1.0,4.0,0.0,1989.0,2.0,576.0,216.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2009.0,RL,Pave,Grvl,Reg,Lvl,AllPub,FR2,Gtl,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,HdBoard,HdBoard,BrkFace,TA,TA,CBlock,TA,TA,No,ALQ,LwQ,GasA,Gd,Y,SBrkr,TA,Typ,Gd,Detchd,Unf,TA,TA,Y,Ex,MnPrv,Shed,WD ,Abnorml,97000
402.0,527425110.0,20.0,60.0,9000.0,4.0,7.0,1971.0,2006.0,0.0,240.0,0.0,624.0,864.0,864.0,0.0,0.0,864.0,0.0,0.0,1.0,0.0,3.0,1.0,5.0,0.0,1986.0,2.0,576.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2009.0,RL,Pave,Grvl,Reg,Lvl,AllPub,FR2,Gtl,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,TA,Gd,CBlock,TA,TA,No,ALQ,Unf,GasA,Gd,Y,SBrkr,TA,Typ,Gd,Detchd,Unf,TA,TA,Y,Ex,GdWo,Shed,WD ,Normal,130000
403.0,527450280.0,160.0,21.0,1680.0,6.0,5.0,1973.0,1973.0,504.0,254.0,0.0,229.0,483.0,483.0,504.0,0.0,987.0,1.0,0.0,1.0,1.0,2.0,1.0,5.0,0.0,1973.0,1.0,264.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2009.0,RM,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,Gable,CompShg,HdBoard,HdBoard,BrkFace,TA,TA,CBlock,TA,TA,No,BLQ,Unf,GasA,TA,Y,SBrkr,TA,Typ,Gd,Detchd,Unf,TA,TA,Y,Ex,MnPrv,Shed,WD ,Normal,111000
404.0,527451110.0,160.0,24.0,2368.0,5.0,6.0,1970.0,1970.0,312.0,765.0,0.0,0.0,765.0,765.0,600.0,0.0,1365.0,0.0,0.0,1.0,1.0,3.0,1.0,7.0,0.0,1970.0,2.0,440.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,5.0,2009.0,RM,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,TwnhsE,2Story,Gable,CompShg,HdBoard,HdBoard,BrkFace,TA,TA,CBlock,TA,TA,No,LwQ,Unf,GasA,TA,Y,SBrkr,TA,Min1,Gd,Attchd,Unf,TA,TA,Y,Ex,MnPrv,Shed,WD ,Normal,125000
405.0,527451320.0,160.0,21.0,1680.0,5.0,5.0,1971.0,1971.0,142.0,0.0,0.0,630.0,630.0,630.0,672.0,0.0,1302.0,0.0,0.0,2.0,1.0,3.0,1.0,6.0,0.0,1991.0,1.0,280.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2009.0,RM,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,Gable,CompShg,HdBoard,HdBoard,BrkFace,TA,TA,CBlock,TA,TA,No,Unf,Unf,GasA,TA,Y,SBrkr,TA,Typ,Gd,Detchd,Unf,TA,TA,Y,Ex,MnPrv,Shed,COD,Abnorml,112000
406.0,527451540.0,160.0,21.0,1680.0,6.0,6.0,1972.0,1972.0,425.0,110.0,294.0,79.0,483.0,483.0,504.0,0.0,987.0,1.0,0.0,1.0,1.0,2.0,1.0,5.0,0.0,1972.0,1.0,288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2009.0,RM,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,Gable,CompShg,HdBoard,HdBoard,BrkFace,TA,TA,CBlock,TA,TA,No,Rec,LwQ,GasA,TA,Y,SBrkr,TA,Typ,Gd,Detchd,Unf,TA,TA,Y,Ex,MnPrv,Shed,WD ,Normal,97000
407.0,527451640.0,160.0,21.0,1680.0,6.0,8.0,1972.0,2007.0,510.0,162.0,0.0,321.0,483.0,483.0,504.0,0.0,987.0,0.0,0.0,1.0,1.0,2.0,1.0,5.0,0.0,1972.0,1.0,264.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2009.0,RM,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,Gable,CompShg,HdBoard,HdBoard,BrkFace,TA,TA,CBlock,TA,TA,No,ALQ,Unf,GasA,Gd,Y,SBrkr,Gd,Typ,Gd,Detchd,Unf,TA,TA,Y,Ex,MnPrv,Shed,WD ,Normal,118000
408.0,527451650.0,160.0,21.0,1680.0,5.0,7.0,1972.0,1972.0,268.0,231.0,0.0,399.0,630.0,630.0,672.0,0.0,1302.0,0.0,0.0,2.0,1.0,3.0,1.0,6.0,0.0,1972.0,1.0,264.0,185.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2009.0,RM,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,Gable,CompShg,CemntBd,CmentBd,BrkFace,TA,TA,CBlock,TA,TA,No,ALQ,Unf,GasA,TA,Y,SBrkr,TA,Typ,Gd,Detchd,Unf,TA,TA,Y,Ex,MnPrv,Shed,WD ,Normal,119500
409.0,527452060.0,120.0,68.0,4928.0,6.0,6.0,1976.0,1976.0,0.0,958.0,0.0,0.0,958.0,958.0,0.0,0.0,958.0,0.0,0.0,2.0,0.0,2.0,1.0,5.0,0.0,1976.0,2.0,440.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,10.0,2009.0,RL,Pave,Grvl,IR1,Lvl,AllPub,Inside,Gtl,NPkVill,Norm,Norm,TwnhsE,1Story,Gable,CompShg,Plywood,Plywood,BrkFace,TA,TA,CBlock,Gd,TA,No,LwQ,Unf,GasA,TA,Y,SBrkr,TA,Typ,Gd,Attchd,RFn,TA,TA,Y,Ex,MnPrv,Shed,WD ,Normal,143750
410.0,527453050.0,160.0,24.0,2308.0,6.0,5.0,1976.0,1976.0,0.0,306.0,0.0,498.0,804.0,804.0,744.0,0.0,1548.0,0.0,0.0,2.0,1.0,3.0,1.0,7.0,1.0,1976.0,2.0,440.0,108.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,2009.0,RL,Pave,Grvl,Reg,Lvl,AllPub,FR2,Gtl,NPkVill,Norm,Norm,TwnhsE,2Story,Gable,CompShg,Plywood,Brk Cmn,BrkFace,TA,TA,CBlock,Gd,TA,No,ALQ,Unf,GasA,TA,Y,SBrkr,TA,Typ,TA,Detchd,RFn,TA,TA,Y,Ex,MnPrv,Shed,WD ,Normal,146000
411.0,527453060.0,160.0,24.0,2280.0,6.0,6.0,1976.0,1976.0,0.0,566.0,0.0,289.0,855.0,855.0,601.0,0.0,1456.0,0.0,0.0,2.0,1.0,3.0,1.0,7.0,1.0,1976.0,2.0,440.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2009.0,RL,Pave,Grvl,Reg,Lvl,AllPub,FR2,Gtl,NPkVill,Norm,Norm,Twnhs,2Story,Gable,CompShg,Plywood,Brk Cmn,BrkFace,TA,TA,CBlock,Gd,TA,No,ALQ,Unf,GasA,TA,Y,SBrkr,TA,Typ,TA,Attchd,Unf,TA,TA,Y,Ex,MnPrv,Shed,WD ,Normal,148500
412.0,527453140.0,120.0,24.0,2280.0,7.0,5.0,1975.0,1975.0,0.0,435.0,622.0,0.0,1057.0,1055.0,0.0,0.0,1055.0,0.0,1.0,2.0,0.0,2.0,1.0,4.0,1.0,1975.0,2.0,440.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,8.0,2009.0,RL,Pave,Grvl,Reg,Lvl,AllPub,FR2,Gtl,NPkVill,Norm,Norm,Twnhs,1Story,Gable,CompShg,Plywood,Brk Cmn,BrkFace,TA,TA,CBlock,Gd,TA,No,ALQ,LwQ,GasA,TA,Y,SBrkr,TA,Typ,Fa,Attchd,RFn,TA,TA,Y,Ex,MnPrv,Shed,WD ,Normal,123000
413.0,527454050.0,160.0,24.0,2308.0,6.0,5.0,1974.0,1974.0,0.0,257.0,495.0,103.0,855.0,855.0,467.0,0.0,1322.0,0.0,1.0,2.0,1.0,3.0,1.0,6.0,1.0,1974.0,2.0,440.0,260.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2009.0,RL,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,NPkVill,Norm,Norm,TwnhsE,2Story,Gable,CompShg,Plywood,Brk Cmn,BrkFace,TA,TA,CBlock,TA,TA,No,ALQ,Rec,GasA,TA,Y,SBrkr,TA,Typ,Fa,Attchd,Unf,TA,TA,Y,Ex,MnPrv,Shed,WD ,Normal,147000
414.0,527454130.0,160.0,24.0,2349.0,6.0,5.0,1977.0,1977.0,0.0,389.0,0.0,466.0,855.0,855.0,601.0,0.0,1456.0,0.0,0.0,2.0,1.0,3.0,1.0,6.0,1.0,1977.0,2.0,440.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,5.0,2009.0,RL,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,NPkVill,Norm,Norm,Twnhs,2Story,Gable,CompShg,Plywood,Brk Cmn,BrkFace,TA,TA,CBlock,Gd,TA,No,ALQ,Unf,GasA,TA,Y,SBrkr,TA,Typ,TA,Attchd,Unf,TA,TA,Y,Ex,MnPrv,Shed,WD ,Normal,137900
415.0,527455050.0,160.0,24.0,2364.0,6.0,5.0,1978.0,1978.0,0.0,320.0,0.0,484.0,804.0,804.0,744.0,0.0,1548.0,0.0,1.0,2.0,1.0,3.0,1.0,7.0,1.0,1978.0,2.0,440.0,108.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2009.0,RL,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,NPkVill,Norm,Norm,TwnhsE,2Story,Gable,CompShg,Plywood,Brk Cmn,BrkFace,TA,TA,CBlock,Gd,TA,No,ALQ,Unf,GasA,TA,Y,SBrkr,TA,Typ,TA,Detchd,Unf,TA,TA,Y,Ex,MnPrv,Shed,WD ,Normal,147000
416.0,527455060.0,160.0,24.0,2289.0,6.0,6.0,1978.0,1978.0,0.0,311.0,0.0,544.0,855.0,855.0,586.0,0.0,1441.0,0.0,0.0,2.0,1.0,3.0,1.0,7.0,1.0,1978.0,2.0,440.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2009.0,RL,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,NPkVill,Norm,Norm,Twnhs,2Story,Gable,CompShg,Plywood,Brk Cmn,BrkFace,TA,TA,CBlock,TA,TA,No,ALQ,Unf,GasA,TA,Y,SBrkr,TA,Typ,TA,Attchd,Unf,TA,TA,Y,Ex,MnPrv,Shed,WD ,Normal,148500
417.0,527455080.0,160.0,24.0,2364.0,6.0,5.0,1978.0,1978.0,0.0,279.0,0.0,576.0,855.0,855.0,601.0,0.0,1456.0,0.0,0.0,2.0,1.0,3.0,1.0,6.0,1.0,1978.0,2.0,440.0,147.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2009.0,RL,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,NPkVill,Norm,Norm,TwnhsE,2Story,Gable,CompShg,Plywood,Brk Cmn,BrkFace,Gd,TA,CBlock,Gd,TA,No,ALQ,Unf,GasA,TA,Y,SBrkr,TA,Typ,TA,Attchd,Fin,TA,TA,Y,Ex,MnPrv,Shed,WD ,Normal,138000
418.0,527455090.0,120.0,24.0,2104.0,7.0,6.0,1976.0,1976.0,0.0,536.0,0.0,300.0,836.0,836.0,0.0,0.0,836.0,0.0,1.0,1.0,0.0,2.0,1.0,5.0,0.0,1976.0,1.0,345.0,150.0,20.0,0.0,0.0,0.0,0.0,0.0,10.0,2009.0,RL,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,NPkVill,Norm,Norm,TwnhsE,1Story,Gable,CompShg,Plywood,Brk Cmn,BrkFace,TA,TA,CBlock,TA,TA,No,ALQ,Unf,GasA,TA,Y,SBrkr,TA,Typ,Gd,Attchd,Unf,TA,TA,Y,Ex,MnPrv,Shed,WD ,Normal,128500
419.0,527455240.0,20.0,65.0,7150.0,5.0,5.0,1967.0,1967.0,60.0,432.0,0.0,460.0,892.0,892.0,0.0,0.0,892.0,0.0,0.0,1.0,0.0,3.0,1.0,5.0,0.0,1967.0,1.0,288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2009.0,RL,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,HdBoard,HdBoard,BrkFace,TA,TA,CBlock,TA,TA,No,BLQ,Unf,GasA,TA,Y,SBrkr,TA,Typ,Gd,Attchd,RFn,TA,TA,Y,Ex,GdWo,Shed,WD ,Normal,100000
420.0,527455280.0,20.0,68.0,10710.0,5.0,7.0,1966.0,2004.0,165.0,644.0,0.0,220.0,864.0,1120.0,0.0,0.0,1120.0,0.0,1.0,1.0,0.0,3.0,1.0,5.0,1.0,1966.0,2.0,656.0,0.0,162.0,0.0,0.0,0.0,0.0,1200.0,7.0,2009.0,RL,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,Hip,CompShg,HdBoard,HdBoard,BrkFace,Gd,TA,PConc,TA,TA,No,BLQ,Unf,GasA,Ex,Y,SBrkr,TA,Typ,TA,Attchd,RFn,TA,TA,Y,Ex,MnPrv,Shed,WD ,Normal,148800
421.0,528102040.0,20.0,96.0,12456.0,10.0,5.0,2006.0,2007.0,230.0,1172.0,0.0,528.0,1700.0,1718.0,0.0,0.0,1718.0,1.0,0.0,2.0,0.0,3.0,1.0,7.0,1.0,2008.0,3.0,786.0,216.0,48.0,0.0,0.0,0.0,0.0,0.0,7.0,2009.0,RL,Pave,Grvl,Reg,Lvl,AllPub,FR2,Gtl,NridgHt,Norm,Norm,1Fam,1Story,Hip,CompShg,CemntBd,CmentBd,Stone,Ex,TA,PConc,Ex,TA,Gd,GLQ,Unf,GasA,Ex,Y,SBrkr,Ex,Typ,Gd,Attchd,Fin,TA,TA,Y,Ex,MnPrv,Shed,WD ,Normal,337500
422.0,528102140.0,60.0,110.0,14257.0,9.0,5.0,2007.0,2007.0,726.0,1360.0,0.0,416.0,1776.0,1794.0,978.0,0.0,2772.0,1.0,0.0,3.0,1.0,4.0,1.0,10.0,3.0,2007.0,3.0,754.0,135.0,64.0,0.0,0.0,0.0,0.0,0.0,6.0,2009.0,RL,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,PosN,Norm,1Fam,2Story,Hip,CompShg,VinylSd,VinylSd,Stone,Ex,TA,PConc,Ex,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,Ex,Typ,Gd,BuiltIn,Fin,TA,TA,Y,Ex,MnPrv,Shed,WD ,Normal,462000
423.0,528104070.0,60.0,104.0,13518.0,9.0,5.0,2008.0,2009.0,860.0,0.0,0.0,1926.0,1926.0,1966.0,1174.0,0.0,3140.0,0.0,0.0,3.0,1.0,4.0,1.0,11.0,2.0,2009.0,3.0,820.0,144.0,78.0,0.0,0.0,0.0,0.0,0.0,7.0,2009.0,RL,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,Hip,CompShg,VinylSd,VinylSd,Stone,Ex,TA,PConc,Ex,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,Ex,Typ,Gd,BuiltIn,Fin,TA,TA,Y,Ex,MnPrv,Shed,New,Partial,485000
424.0,528106020.0,20.0,105.0,15431.0,10.0,5.0,2008.0,2008.0,200.0,1767.0,539.0,788.0,3094.0,2402.0,0.0,0.0,2402.0,1.0,0.0,2.0,0.0,2.0,1.0,10.0,2.0,2008.0,3.0,672.0,0.0,72.0,0.0,0.0,170.0,0.0,0.0,4.0,2009.0,RL,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,Hip,CompShg,VinylSd,VinylSd,Stone,Ex,TA,PConc,Ex,TA,Gd,GLQ,ALQ,GasA,Ex,Y,SBrkr,Ex,Typ,Gd,Attchd,Fin,TA,TA,Y,Ex,MnPrv,Shed,WD ,Normal,555000
425.0,528106070.0,20.0,108.0,13173.0,9.0,5.0,2006.0,2007.0,300.0,1572.0,0.0,80.0,1652.0,1652.0,0.0,0.0,1652.0,1.0,0.0,2.0,0.0,2.0,1.0,6.0,2.0,2006.0,2.0,840.0,404.0,102.0,0.0,0.0,0.0,0.0,0.0,11.0,2009.0,RL,Pave,Grvl,IR1,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,1Fam,1Story,Hip,CompShg,VinylSd,VinylSd,Stone,Gd,TA,PConc,Ex,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,Ex,Typ,Ex,Attchd,Fin,TA,TA,Y,Ex,MnPrv,Shed,WD ,Normal,325000
426.0,528108010.0,20.0,110.0,14230.0,8.0,5.0,2007.0,2007.0,640.0,0.0,0.0,1566.0,1566.0,1600.0,0.0,0.0,1600.0,0.0,0.0,2.0,0.0,3.0,1.0,7.0,1.0,2007.0,3.0,890.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,7.0,2009.0,RL,Pave,Grvl,Reg,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,Stone,Gd,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Gd,Attchd,RFn,TA,TA,Y,Ex,MnPrv,Shed,WD ,Normal,256300
427.0,528108020.0,20.0,98.0,12704.0,8.0,5.0,2008.0,2009.0,306.0,0.0,0.0,2042.0,2042.0,2042.0,0.0,0.0,2042.0,0.0,0.0,2.0,1.0,3.0,1.0,8.0,1.0,2009.0,3.0,1390.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,8.0,2009.0,RL,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,Hip,CompShg,VinylSd,VinylSd,BrkFace,Ex,TA,PConc,Ex,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,Ex,Typ,Gd,Attchd,RFn,TA,TA,Y,Ex,MnPrv,Shed,New,Partial,253293
428.0,528108040.0,60.0,95.0,12350.0,9.0,5.0,2009.0,2009.0,0.0,986.0,0.0,379.0,1365.0,1365.0,1325.0,0.0,2690.0,1.0,0.0,2.0,1.0,3.0,1.0,8.0,1.0,2009.0,3.0,864.0,0.0,197.0,0.0,0.0,0.0,0.0,0.0,7.0,2009.0,RL,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Ex,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,Ex,Typ,Gd,Attchd,RFn,TA,TA,Y,Ex,MnPrv,Shed,New,Partial,398800
429.0,528108070.0,60.0,96.0,11308.0,9.0,5.0,2008.0,2008.0,154.0,936.0,0.0,168.0,1104.0,1130.0,1054.0,0.0,2184.0,1.0,0.0,2.0,1.0,3.0,1.0,10.0,1.0,2008.0,3.0,836.0,0.0,102.0,0.0,0.0,0.0,0.0,0.0,7.0,2009.0,RL,Pave,Grvl,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,Stone,Ex,TA,PConc,Ex,TA,Av,GLQ,Unf,GasA,Ex,Y,SBrkr,Ex,Typ,Gd,Attchd,Fin,TA,TA,Y,Ex,MnPrv,Shed,WD ,Normal,335000
430.0,528108130.0,20.0,95.0,12350.0,9.0,5.0,2008.0,2008.0,450.0,1232.0,0.0,788.0,2020.0,2020.0,0.0,0.0,2020.0,1.0,0.0,2.0,0.0,3.0,1.0,7.0,1.0,2008.0,3.0,896.0,192.0,98.0,0.0,0.0,0.0,0.0,0.0,5.0,2009.0,RL,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,Hip,CompShg,VinylSd,VinylSd,Stone,Ex,TA,PConc,Ex,TA,Av,GLQ,Unf,GasA,Ex,Y,SBrkr,Ex,Typ,Gd,Attchd,RFn,TA,TA,Y,Ex,MnPrv,Shed,WD ,Normal,404000
431.0,528108140.0,20.0,94.0,12220.0,10.0,5.0,2009.0,2009.0,305.0,1436.0,0.0,570.0,2006.0,2020.0,0.0,0.0,2020.0,1.0,0.0,2.0,1.0,3.0,1.0,9.0,1.0,2009.0,3.0,900.0,156.0,54.0,0.0,0.0,0.0,0.0,0.0,9.0,2009.0,RL,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,Hip,CompShg,CemntBd,CmentBd,BrkFace,Ex,TA,CBlock,Ex,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,Ex,Typ,Gd,Attchd,Fin,TA,TA,Y,Ex,MnPrv,Shed,New,Partial,402861
432.0,528110010.0,60.0,97.0,13478.0,10.0,5.0,2008.0,2008.0,420.0,1338.0,0.0,384.0,1722.0,1728.0,568.0,0.0,2296.0,1.0,0.0,2.0,1.0,3.0,1.0,10.0,1.0,2008.0,3.0,842.0,382.0,274.0,0.0,0.0,0.0,0.0,0.0,6.0,2009.0,RL,Pave,Grvl,IR1,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,1Fam,2Story,Gable,CompShg,CemntBd,CmentBd,Stone,Ex,TA,PConc,Ex,TA,Gd,GLQ,Unf,GasA,Ex,Y,SBrkr,Ex,Typ,Gd,BuiltIn,RFn,TA,TA,Y,Ex,MnPrv,Shed,ConLI,Normal,451950
433.0,528110020.0,20.0,105.0,13693.0,10.0,5.0,2007.0,2007.0,472.0,2288.0,0.0,342.0,2630.0,2674.0,0.0,0.0,2674.0,2.0,0.0,2.0,1.0,2.0,1.0,8.0,2.0,2007.0,3.0,762.0,360.0,50.0,0.0,0.0,0.0,0.0,0.0,3.0,2009.0,RL,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,PosA,PosA,1Fam,1Story,Hip,CompShg,VinylSd,VinylSd,Stone,Ex,TA,PConc,Ex,TA,Gd,GLQ,Unf,GasA,Ex,Y,SBrkr,Ex,Typ,Gd,Attchd,Fin,TA,TA,Y,Ex,MnPrv,Shed,WD ,Normal,610000
434.0,528110090.0,60.0,107.0,13891.0,9.0,5.0,2008.0,2009.0,424.0,0.0,0.0,1734.0,1734.0,1734.0,1088.0,0.0,2822.0,0.0,0.0,3.0,1.0,4.0,1.0,12.0,1.0,2009.0,3.0,1020.0,52.0,170.0,0.0,0.0,192.0,0.0,0.0,1.0,2009.0,RL,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,Hip,CompShg,VinylSd,VinylSd,Stone,Ex,TA,PConc,Ex,TA,Gd,Unf,Unf,GasA,Ex,Y,SBrkr,Ex,Typ,Gd,BuiltIn,RFn,TA,TA,Y,Ex,MnPrv,Shed,New,Partial,582933
435.0,528112040.0,20.0,95.0,11578.0,9.0,5.0,2008.0,2008.0,302.0,0.0,0.0,1736.0,1736.0,1736.0,0.0,0.0,1736.0,0.0,0.0,2.0,0.0,3.0,1.0,7.0,1.0,2008.0,3.0,834.0,319.0,90.0,0.0,0.0,0.0,0.0,0.0,7.0,2009.0,RL,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,Stone,Ex,TA,PConc,Ex,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,Ex,Typ,Gd,Attchd,RFn,TA,TA,Y,Ex,MnPrv,Shed,WD ,Normal,360000
